0.192533	80.3261	98.5625	0.00360653	78.8002
0.132624	80.7216	98.6748	0.00618543	79.2002
0.0717372	81.117	98.8461	0.00876449	79.6002
0.00946594	81.5121	99.0765	0.0113434	80.0002
-0.0544928	81.9069	99.317	0.00931577	80.4002
-0.119923	82.3015	99.5032	0.00693762	80.8002
-0.18645	82.696	99.635	0.00455966	81.2002
-0.253697	83.0903	99.7122	0.00218193	81.6002
-0.321289	83.4845	99.735	-0.000195704	82.0002
-0.388927	83.8788	99.7398	0.000854877	82.4002
-0.456699	84.273	99.7744	0.00216217	82.8002
-0.524812	84.6672	99.8389	0.00346951	83.2002
-0.593471	85.0612	99.9334	0.00477688	83.6002
-0.662882	85.4552	100.058	0.00608423	84.0002
-0.733162	85.8489	100.17	0.00339971	84.4002
-0.803977	86.2426	100.213	0.000399802	84.8002
-0.874856	86.6363	100.188	-0.00260004	85.2002
-0.945326	87.03	100.094	-0.00559979	85.6002
-1.01492	87.4239	99.9315	-0.00859928	86.0002
-1.08333	87.8181	99.7862	-0.00348492	86.4002
-1.1512	88.2123	99.7723	0.00227517	86.8002
-1.21943	88.6064	99.8905	0.00803578	87.2002
-1.28892	89.0004	100.141	0.0137975	87.6002
-1.36058	89.3939	100.523	0.0195595	88.0002
-1.43509	89.7868	100.93	0.0152068	88.4002
-1.51199	90.1794	101.219	0.0100446	88.8002
-1.59047	90.5716	101.39	0.00488341	89.2002
-1.66972	90.9637	101.443	-0.000277004	89.6002
-1.74892	91.3558	101.378	-0.00543738	90.0002
-1.82745	91.748	101.274	-0.00300019	90.4002
-1.90549	92.1404	101.241	7.122e-05	90.8002
-1.98355	92.5327	101.278	0.00314279	91.2002
-2.0621	92.9249	101.385	0.00621445	91.6002
-2.14163	93.3169	101.562	0.00928599	92.0002
-2.22253	93.7086	101.771	0.00865467	92.4002
-2.30478	94.1001	101.959	0.00770401	92.8002
-2.38824	94.4913	102.124	0.0067535	93.2002
-2.47276	94.8822	102.268	0.00580318	93.6002
-2.55819	95.273	102.39	0.00485303	94.0002
-2.6444	95.6636	102.503	0.00506367	94.4002
-2.73141	96.0541	102.623	0.00537431	94.8002
-2.81925	96.4443	102.749	0.00568498	95.2002
-2.90797	96.8343	102.883	0.00599567	95.6002
-2.99763	97.2242	103.024	0.00630638	96.0002
-3.08822	97.6138	103.147	0.0041787	96.4002
-3.17947	98.0032	103.216	0.00183406	96.8002
-3.27099	98.3926	103.231	-0.000510536	97.2002
-3.36244	98.782	103.192	-0.00285508	97.6002
-3.45345	99.1715	103.1	-0.00519952	98.0002
-3.54377	99.5612	103.016	-0.00161101	98.4002
-3.63385	99.951	103.026	0.00251675	98.8002
-3.72431	100.341	103.131	0.0066448	99.2002
-3.81581	100.73	103.331	0.0107733	99.6002
-3.90899	101.119	103.625	0.0149019	100
-4.00434	101.507	103.948	0.0127299	100.4
-4.10167	101.895	104.208	0.00997278	100.8
-4.20056	102.283	104.405	0.00721606	101.2
-4.30056	102.67	104.539	0.00445982	101.6
-4.40125	103.057	104.61	0.0017039	102
-4.5023	103.444	104.659	0.00298502	102.4
-4.6038	103.831	104.747	0.00464934	102.8
-4.70603	104.218	104.872	0.00631376	103.2
-4.80922	104.605	105.036	0.00797822	103.6
-4.91365	104.991	105.238	0.00964257	104
-5.01948	105.376	105.431	0.00683174	104.4
-5.12635	105.762	105.551	0.00358463	104.8
-5.23379	106.147	105.596	0.000337689	105.2
-5.34127	106.533	105.566	-0.0029092	105.6
-5.4483	106.918	105.462	-0.00615615	106
-5.55451	107.304	105.343	-0.00375357	106.4
-5.66014	107.689	105.291	-0.000785661	106.8
-5.76564	108.075	105.307	0.00218227	107.2
-5.87148	108.461	105.391	0.00515024	107.6
-5.97812	108.846	105.543	0.00811819	108
-6.08594	109.232	105.73	0.00789091	108.4
-6.19497	109.617	105.904	0.00733935	108.8
-6.30514	110.001	106.066	0.00678789	109.2
-6.41634	110.385	106.216	0.00623657	109.6
-6.52851	110.769	106.352	0.00568538	110
-6.64154	111.153	106.471	0.00468154	110.4
-6.75529	111.536	106.567	0.00363117	110.8
-6.86959	111.92	106.638	0.00258079	111.2
-6.98429	112.303	106.685	0.00153041	111.6
-7.09923	112.686	106.708	0.000480042	112
-7.21426	113.069	106.716	0.000316026	112.4
-7.32933	113.452	106.723	0.000243594	112.8
-7.44445	113.835	106.727	0.000171163	113.2
-7.55959	114.218	106.73	9.87317e-05	113.6
-7.67474	114.602	106.732	2.62998e-05	114
-7.7899	114.985	106.732	1.08867e-05	114.4
-7.90506	115.368	106.732	1.65378e-06	114.8
-8.02022	115.751	106.732	-7.57914e-06	115.2
-8.13538	116.134	106.732	-1.68118e-05	115.6
-8.25054	116.517	106.732	-2.60441e-05	116
-8.36573	116.9	106.751	0.00195773	116.4
-8.48123	117.283	106.822	0.00416189	116.8
-8.59736	117.666	106.942	0.00636624	117.2
-8.71447	118.048	107.113	0.00857082	117.6
-8.83288	118.43	107.335	0.0107755	118
-8.95285	118.812	107.558	0.00819279	118.4
-9.07406	119.193	107.71	0.00506864	118.8
-9.19604	119.574	107.79	0.0019446	119.2
-9.31833	119.955	107.799	-0.00117925	119.6
-9.44044	120.336	107.736	-0.00430296	120
-9.56203	120.717	107.67	-0.000750312	120.4
-9.6835	121.098	107.703	0.00357003	120.8
-9.80552	121.479	107.834	0.00789085	121.2
-9.92873	121.859	108.064	0.0122123	121.6
-10.0538	122.239	108.394	0.0165339	122
-10.1812	122.618	108.74	0.0127935	122.4
-10.3106	122.997	108.979	0.00811252	122.8
-10.4412	123.375	109.111	0.00343215	123.2
-10.5723	123.753	109.136	-0.00124774	123.6
-10.7032	124.131	109.054	-0.00592765	124
-10.8334	124.509	108.937	-0.00355334	124.4
-10.963	124.888	108.892	-0.000344086	124.8
-11.0926	125.266	108.921	0.00286529	125.2
-11.2226	125.644	109.024	0.0060748	125.6
-11.3535	126.022	109.2	0.00928432	126
-11.4857	126.4	109.404	0.00803449	126.4
-11.6192	126.777	109.567	0.00623155	126.8
-11.7536	127.154	109.689	0.00442871	127.2
-11.8886	127.53	109.77	0.002626	127.6
-12.0241	127.907	109.81	0.000823429	128
-12.1597	128.283	109.844	0.00257251	128.4
-12.2958	128.659	109.928	0.00476128	128.8
-12.4325	129.035	110.063	0.00695027	129.2
-12.5703	129.41	110.247	0.00913947	129.6
-12.7095	129.785	110.481	0.0113287	130
-12.8502	130.16	110.715	0.00850484	130.4
-12.9923	130.534	110.87	0.00505518	130.8
-13.135	130.907	110.947	0.0016057	131.2
-13.2781	131.281	110.944	-0.0018436	131.6
-13.4208	131.655	110.862	-0.00529282	132
-13.5629	132.028	110.769	-0.00210465	132.4
-13.7047	132.403	110.767	0.0019332	132.8
-13.8468	132.776	110.858	0.0059713	133.2
-13.9898	133.15	111.041	0.0100098	133.6
-14.1342	133.523	111.316	0.0140485	134
-14.2806	133.895	111.615	0.0112489	134.4
-14.4287	134.267	111.831	0.0075572	134.8
-14.5779	134.638	111.962	0.00386585	135.2
-14.7277	135.009	112.008	0.000174872	135.6
-14.8775	135.38	111.97	-0.00351595	136
-15.027	135.751	111.914	-0.00051753	136.4
-15.1763	136.122	111.947	0.00336504	136.8
-15.3262	136.493	112.069	0.00724798	137.2
-15.4771	136.863	112.279	0.0111313	137.6
-15.6296	137.233	112.579	0.0150144	138
-15.7843	137.602	112.913	0.0135303	138.4
-15.941	137.97	113.198	0.0113181	138.8
-16.0993	138.337	113.432	0.00910637	139.2
-16.259	138.704	113.616	0.00689532	139.6
-16.4197	139.07	113.748	0.00468478	140
-16.5811	139.436	113.844	0.00383812	140.4
-16.7431	139.802	113.924	0.00317678	140.8
-16.9055	140.167	113.99	0.00251536	141.2
-17.0683	140.533	114.04	0.00185388	141.6
-17.2314	140.898	114.075	0.00119237	142
-17.3946	141.263	114.108	0.00184617	142.4
-17.5582	141.628	114.159	0.00267994	142.8
-17.7221	141.993	114.23	0.00351373	143.2
-17.8865	142.358	114.321	0.00434755	143.6
-18.0516	142.722	114.43	0.00518139	144
-18.2174	143.086	114.548	0.00504191	144.4
-18.3839	143.45	114.661	0.00476552	144.8
-18.5512	143.813	114.767	0.00448914	145.2
-18.7191	144.176	114.866	0.00421279	145.6
-18.8876	144.539	114.96	0.00393646	146
-19.0566	144.901	115.042	0.00319436	146.4
-19.2261	145.264	115.106	0.00238449	146.8
-19.396	145.626	115.151	0.00157462	147.2
-19.5661	145.988	115.178	0.000764756	147.6
-19.7363	146.35	115.186	-4.51073e-05	148
-19.9065	146.712	115.185	9.43774e-06	148.4
-20.0768	147.074	115.187	0.000190158	148.8
-20.247	147.436	115.194	0.000370877	149.2
-20.4173	147.798	115.204	0.000551592	149.6
-20.5877	148.16	115.219	0.000732303	150
-20.7582	148.521	115.249	0.00209654	150.4
-20.929	148.883	115.315	0.00363917	150.8
-21.1003	149.245	115.416	0.00518189	151.2
-21.2724	149.606	115.553	0.00672469	151.6
-21.4455	149.966	115.725	0.00826752	152
-21.6197	150.326	115.899	0.00657722	152.4
-21.7948	150.686	116.025	0.00440521	152.8
-21.9706	151.045	116.101	0.00223325	153.2
-22.1467	151.404	116.128	6.13647e-05	153.6
-22.3228	151.764	116.104	-0.0021105	154
-22.4986	152.123	116.062	-0.00120475	154.4
-22.6743	152.482	116.05	0.000169291	154.8
-22.85	152.842	116.069	0.00154336	155.2
-23.0259	153.201	116.12	0.00291746	155.6
-23.2023	153.56	116.203	0.00429161	156
-23.3792	153.919	116.286	0.00252585	156.4
-23.5564	154.277	116.318	0.000272531	156.8
-23.7337	154.636	116.298	-0.00198074	157.2
-23.9107	154.994	116.227	-0.00423385	157.6
-24.0872	155.353	116.104	-0.00648665	158
-24.2628	155.713	116.001	-0.00158493	158.4
-24.4382	156.072	116.033	0.00443789	158.8
-24.6142	156.431	116.204	0.0104618	159.2
-24.7917	156.79	116.513	0.0164873	159.6
-24.9716	157.147	116.96	0.0225133	160
-25.1545	157.503	117.444	0.018279	160.4
-25.34	157.857	117.795	0.0123744	160.8
-25.5272	158.211	118.011	0.00647135	161.2
-25.7154	158.564	118.092	0.000569717	161.6
-25.9037	158.917	118.037	-0.00533171	162
-26.0913	159.27	117.926	-0.00327104	162.4
-26.2785	159.623	117.889	8.58144e-05	162.8
-26.4657	159.977	117.93	0.00344294	163.2
-26.6534	160.33	118.047	0.00680023	163.6
-26.842	160.683	118.241	0.0101574	164
-27.032	161.035	118.462	0.00833672	164.4
-27.2231	161.386	118.622	0.00565529	164.8
-27.4151	161.737	118.721	0.00297409	165.2
-27.6074	162.088	118.758	0.000293093	165.6
-27.7998	162.438	118.734	-0.00238784	166
-27.992	162.789	118.695	-0.000388376	166.4
-28.1841	163.14	118.718	0.00238106	166.8
-28.3765	163.491	118.804	0.00515065	167.2
-28.5697	163.841	118.954	0.00792039	167.6
-28.7639	164.191	119.167	0.0106901	168
-28.9596	164.54	119.404	0.00942063	168.4
-29.1566	164.888	119.598	0.00747188	168.8
-29.3546	165.235	119.747	0.0055233	169.2
-29.5534	165.582	119.851	0.00357492	169.6
-29.7527	165.929	119.911	0.0016267	170
-29.9523	166.276	119.954	0.00255516	170.4
-30.1522	166.622	120.029	0.00397816	170.8
-30.3527	166.968	120.136	0.00540121	171.2
-30.554	167.314	120.276	0.00682428	171.6
-30.7561	167.659	120.449	0.00824728	172
-30.9594	168.004	120.634	0.0076424	172.4
-31.1637	168.348	120.799	0.00668709	172.8
-31.369	168.691	120.941	0.00573187	173.2
-31.575	169.034	121.061	0.00477677	173.6
-31.7817	169.376	121.16	0.00382178	174
-31.9889	169.718	121.242	0.00348152	174.4
-32.1966	170.06	121.32	0.00325084	174.8
-32.4047	170.402	121.392	0.00302014	175.2
-32.6133	170.743	121.458	0.00278944	175.6
-32.8222	171.084	121.519	0.00255873	176
-33.0315	171.425	121.577	0.00245909	176.4
-33.2411	171.766	121.632	0.00238294	176.8
-33.451	172.106	121.686	0.00230679	177.2
-33.6613	172.446	121.738	0.00223064	177.6
-33.8719	172.787	121.788	0.00215449	178
-34.0827	173.126	121.845	0.00290885	178.4
-34.294	173.466	121.922	0.00381816	178.8
-34.5058	173.805	122.02	0.00472752	179.2
-34.7182	174.144	122.138	0.00563691	179.6
-34.9314	174.483	122.278	0.0065463	180
-35.1454	174.821	122.427	0.00623453	180.4
-35.3603	175.158	122.563	0.00569486	180.8
-35.576	175.495	122.688	0.00515522	181.2
-35.7924	175.831	122.8	0.00461563	181.6
-36.0093	176.167	122.899	0.00407609	182
-36.2269	176.503	122.988	0.00370409	182.4
-36.4449	176.838	123.069	0.00336387	182.799
-36.6634	177.173	123.142	0.00302363	183.199
-36.8822	177.508	123.208	0.00268339	183.599
-37.1015	177.843	123.265	0.00234315	183.999
-37.321	178.177	123.326	0.00311656	184.399
-37.541	178.511	123.409	0.00410514	184.799
-37.7616	178.845	123.514	0.00509377	185.199
-37.9828	179.178	123.642	0.00608246	185.599
-38.2048	179.511	123.793	0.00707116	185.999
-38.4277	179.843	123.945	0.00587721	186.399
-38.6514	180.175	124.061	0.00425937	186.799
-38.8757	180.506	124.14	0.00264156	187.199
-39.1004	180.837	124.182	0.0010238	187.599
-39.3251	181.168	124.187	-0.000593941	187.999
-39.5498	181.499	124.179	0.000250039	188.399
-39.7746	181.829	124.2	0.00157735	188.799
-39.9996	182.16	124.251	0.00290469	189.199
-40.2249	182.491	124.333	0.00423205	189.599
-40.4508	182.821	124.445	0.0055594	189.999
-40.6774	183.15	124.562	0.00421705	190.399
-40.9045	183.48	124.637	0.00234953	190.799
-41.132	183.809	124.67	0.000482046	191.199
-41.3595	184.138	124.659	-0.0013854	191.599
-41.5869	184.467	124.606	-0.00325279	191.999
-41.8139	184.796	124.551	-0.00086753	192.399
-42.0407	185.126	124.568	0.00237526	192.799
-42.2679	185.455	124.66	0.00561824	193.199
-42.4958	185.783	124.826	0.00886148	193.599
-42.7249	186.111	125.066	0.0121048	193.999
-42.9555	186.438	125.325	0.00951342	194.399
-43.1873	186.764	125.5	0.00572711	194.799
-43.4199	187.09	125.588	0.00194107	195.199
-43.6527	187.415	125.589	-0.00184476	195.599
-43.8853	187.74	125.503	-0.00563056	195.999
-44.1172	188.066	125.392	-0.00297051	196.399
-44.3488	188.392	125.369	0.00101929	196.799
-44.5805	188.718	125.439	0.0050093	197.199
-44.8128	189.044	125.599	0.00899964	197.599
-45.0463	189.369	125.851	0.01299	197.999
-45.2814	189.692	126.133	0.0104971	198.399
-45.5179	190.015	126.329	0.00664285	198.799
-45.7552	190.337	126.438	0.00278899	199.199
-45.9929	190.659	126.457	-0.00106459	199.599
-46.2304	190.981	126.389	-0.00491814	199.999
-46.4674	191.303	126.284	-0.00323735	200.399
-46.704	191.625	126.243	-0.000379886	200.799
-46.9405	191.948	126.267	0.00247766	201.199
-47.1773	192.27	126.356	0.00533534	201.599
-47.4148	192.592	126.511	0.00819311	201.999
-47.6533	192.913	126.686	0.00616267	202.399
-47.8926	193.234	126.792	0.00307998	202.799
-48.1323	193.554	126.827	-2.6121e-06	203.199
-48.372	193.874	126.792	-0.00308503	203.599
-48.6113	194.195	126.686	-0.00616721	203.999
-48.8499	194.516	126.576	-0.00209072	204.399
-49.0883	194.837	126.593	0.00354293	204.799
-49.3271	195.158	126.739	0.00917742	205.199
-49.5671	195.478	127.014	0.0148133	205.599
-49.8089	195.796	127.418	0.0204499	205.999
-50.0532	196.113	127.863	0.0167248	206.399
-50.2996	196.428	128.18	0.0109267	206.799
-50.5475	196.742	128.364	0.00512959	207.199
-50.7959	197.056	128.415	-0.000666343	207.599
-51.0443	197.369	128.333	-0.00646191	207.999
-51.292	197.683	128.206	-0.00298186	208.399
-51.5394	197.998	128.201	0.00259236	208.799
-51.787	198.312	128.324	0.00816737	209.199
-52.0357	198.625	128.575	0.0137435	209.599
-52.2861	198.937	128.954	0.0193197	209.999
-52.5387	199.247	129.387	0.01695	210.399
-52.7935	199.555	129.727	0.0127584	210.799
-53.0498	199.862	129.972	0.00856768	211.199
-53.3073	200.169	130.12	0.00437818	211.599
-53.5652	200.474	130.172	0.000189316	211.999
-53.8232	200.78	130.176	0.00111422	212.399
-54.0814	201.086	130.226	0.00320168	212.799
-54.34	201.391	130.323	0.00528927	213.199
-54.5992	201.695	130.468	0.00737691	213.599
-54.8593	201.999	130.661	0.00946437	213.999
-55.1205	202.302	130.874	0.00851766	214.399
-55.3827	202.604	131.05	0.00687353	214.799
-55.6458	202.906	131.189	0.00522957	215.199
-55.9095	203.206	131.29	0.00358579	215.599
-56.1736	203.507	131.353	0.00194214	215.999
-56.438	203.807	131.391	0.00161293	216.399
-56.7026	204.107	131.428	0.00159342	216.799
-56.9673	204.407	131.464	0.00157391	217.199
-57.2323	204.706	131.5	0.00155439	217.599
-57.4974	205.006	131.535	0.00153486	217.999
-57.7627	205.305	131.57	0.00141985	218.399
-58.0282	205.604	131.601	0.00128233	218.799
-58.2938	205.903	131.628	0.00114481	219.199
-58.5596	206.202	131.653	0.0010073	219.599
-58.8255	206.501	131.674	0.000869791	219.999
-59.0915	206.8	131.696	0.00110373	220.399
-59.3577	207.099	131.725	0.00142681	220.799
-59.624	207.397	131.762	0.00174988	221.199
-59.8905	207.695	131.805	0.00207294	221.599
-60.1573	207.993	131.857	0.002396	221.999
-60.4243	208.291	131.917	0.00292372	222.399
-60.6917	208.589	131.991	0.00350066	222.799
-60.9596	208.886	132.078	0.00407762	223.199
-61.2279	209.182	132.178	0.00465461	223.599
-61.4967	209.478	132.291	0.00523162	223.999
-61.7662	209.774	132.403	0.00422433	224.399
-62.0361	210.069	132.484	0.0028262	224.799
-62.3064	210.364	132.533	0.00142808	225.199
-62.5769	210.659	132.549	2.9975e-05	225.599
-62.8473	210.953	132.534	-0.00136813	225.999
-63.1177	211.248	132.498	-0.0015274	226.399
